대분류명,중분류명,소분류명,상품코드,관리코드,상품명,규격,박스내품,매입단가,박스매입단가,매출단가,박스매출단가,매익률,최종재고,박스,낱개,최대 주문수량,긴글비고,판매자관리코드,SKU코드
기본 대분류,음료-B동,가야웅진,003632,23-18-01,웅진 하늘보리180 (132),180ml*30,30,233.3333,6999.999,266.6667,8000.001,0.1429,1530,51,0,0,,,
기본 대분류,세제외-A동,CJ제일제당,003633,15-13-01,백설 요리당1.2,(1.2kg*9),9,2350,21150,3666.6667,33000.0003,0.5603,0,0,0,0,,,
기본 대분류,통조림-C동,청정원,003634,,[낱개] 청정원 행복플러스2호 (1set),1set,1,17000,17000,23000,23000,0.3529,0,0,0,0,,,
기본 대분류,음료-B동,대일,003635,35-27-01,참맑은 매실175ml (156),175ml*30,30,242.6667,7280.001,350,10500,0.4423,27360,912,0,0,,,
기본 대분류,통조림-C동,동원에프앤비,003636,11-01-02,동원 살코기참치 90g,(90g+60),60,1215.9,72954,1650,99000,0.357,0,0,0,0,,,
기본 대분류,통조림-C동,동원에프앤비,003637,11-07-02,동원 야채참치 90g,90g*60,60,1215.9,72954,1650,99000,0.357,0,0,0,0,,,
기본 대분류,통조림-C동,동원에프앤비,003638,11-05-07,동원 고추참치 90g,(90g+60),60,1215.9,72954,1650,99000,0.357,0,0,0,0,,,
기본 대분류,통조림-C동,동원에프앤비,003639,11-01-03,동원 살코기참치135g,135g*48,48,1600,76800,2000,96000,0.25,0,0,0,0,,,
기본 대분류,음료-B동,동아오츠카,003640,28-24-03,나랑드사이다파인제로 /동아 500,500ml*20,20,664.6,13292,840,16800,0.2639,0,0,0,0,,,
기본 대분류,음료-B동,동아오츠카,003641,28-24-04,나랑드사이다 애플제로 /동아 500,500ml*20,20,664.6,13292,840,16800,0.2639,0,0,0,0,,,
기본 대분류,음료-B동,가야웅진,003643,26-27-04,웅진 티즐 제로 자몽블랙티500 (80),500ml*20,20,707.3,14146,850,17000,0.2018,320,16,0,0,,,
기본 대분류,음료-B동,동서식품,003644,24-174,티오피 스위트아메리카노275(6팩)/110,275ml*24,24,833.3333,19999.9992,1041.6667,25000.0008,0.25,7518,313,6,0,,,
기본 대분류,음료-B동,동서식품,003645,24-175,티오피 더블랙275(6팩)/110,275ml*24,24,833.3333,19999.9992,1041.6667,25000.0008,0.25,9408,392,0,0,,,
기본 대분류,음료-B동,대일,003646,35-27-02,참맑은 비타엔175ml(156),175ml*30,30,212.3333,6369.999,250,7500,0.1774,9960,332,0,0,,,
기본 대분류,음료-B동,가야웅진,003647,23-05-01,웅진 맑게우려낸 누룽지 1.5 (48),1.5L*12,12,922.5833,11070.9996,1291.6667,15500.0004,0.4001,208,17,4,0,,,
기본 대분류,음료-B동,가야웅진,003648,23-333-01,웅진결명자차1.5 (48),1.5L*12,12,956.75,11481,1291.6667,15500.0004,0.3501,216,18,0,0,,,
기본 대분류,음료-B동,가야웅진,003649,23-35-01,웅진헛개차1.5 (48),1.5L*12,12,922.5833,11070.9996,1291.6667,15500.0004,0.4001,144,12,0,0,,,
기본 대분류,음료-B동,한국청정음료,003650,14-52-03,몽베스트 스파클링 라임 500ml,500ml*24,24,430,10320,679.1667,16300.0008,0.5795,0,0,0,0,,,
기본 대분류,음료-B동,한국청정음료,003651,14-52-04,몽베스트 스파클링 레몬 500ml,500ml*24,24,430,10320,679.1667,16300.0008,0.5795,0,0,0,0,,,
기본 대분류,음료-B동,광동제약,003654,,팁코브로콜리1L,(1L*12),12,3100,37200,3500,42000,0.129,0,0,0,0,,,
기본 대분류,음료-B동,가야웅진,003655,21-91-01,웅진 달달하게 건강을 채우는 꿀물캔 180ml (132),180ml*30,30,230,6900,300,9000,0.3043,840,28,0,0,,,
기본 대분류,세제외-A동,헨켈(퍼실),003656,81-55-01,퍼실 젤컬러 3L (Universal)(72),(3L*6),6,8000,48000,10000,60000,0.25,6,1,0,0,,,
기본 대분류,세제외-A동,켈로그,003657,01-18-02,켈로그) 아몬드푸레이크600 (36),600g*12,12,3800,45600,4750,57000,0.25,0,0,0,0,,,
기본 대분류,세제외-A동,켈로그,003658,01-18-03,켈로그) 첵스초코570 (36),570g*12,12,3500,42000,4750,57000,0.3571,0,0,0,0,,,
기본 대분류,세제외-A동,켈로그,003659,01-18-04,켈로그) 첵스초코마쉬멜로400 (36),400g*12,12,2900,34800,4000,48000,0.3793,0,0,0,0,,,
기본 대분류,세제외-A동,켈로그,003660,01-18-05,켈로그) 크랜베리아몬드그래놀라500 (36),500g*12,12,3800,45600,4750,57000,0.25,0,0,0,0,,,
기본 대분류,세제외-A동,켈로그,003661,01-18-06,켈로그) 리얼그래놀라400 (36),400g*15,15,3120,46800,3906.6667,58600.0005,0.2521,0,0,0,0,,,
기본 대분류,음료-B동,매일유업,003662,25-08-06,매일/바리스타 마다바닐라빈라떼325,325ml*10,10,1716,17160,2100,21000,0.2238,0,0,0,0,,,
기본 대분류,통조림-C동,상아제약,003663,67-01,256 상아 키즈플러스 유산균120g  (유통기한 23년2월28일),(2g*60),1,4000,4000,6500,6500,0.625,0,0,0,0,,,
기본 대분류,통조림-C동,상아제약,003664,67-02,257 상아 키즈플러스 멀티비타민90g,"(1,500mg*60)",1,5000,5000,6500,6500,0.3,0,0,0,0,,,
기본 대분류,통조림-C동,상아제약,003665,67-03,260 상아 키즈플러스 비타민A 60g,(2g*30),1,6500,6500,8000,8000,0.2308,0,0,0,0,,,
기본 대분류,통조림-C동,상아제약,003666,67-04,264 상아 키즈플러스 멀티비타민 젤리300g,(20g*15),1,6000,6000,7500,7500,0.25,0,0,0,0,,,
기본 대분류,음료-B동,동아오츠카,003668,28-24-05,나랑드사이다 애플제로/동아 245캔,245ml*30,30,364.835,10945.05,500,15000,0.3705,150,5,0,0,,,
기본 대분류,음료-B동,동아오츠카,003669,28-24-06,나랑드사이다 파인제로/동아 245캔,245ml*30,30,364.8335,10945.005000000001,466.6667,14000.001,0.2791,150,5,0,0,,,
기본 대분류,음료-B동,광동제약,003670,30-13,해양심층수 딥스그린500,500ml*20,20,295,5900,600,12000,1.0339,0,0,0,0,,,
기본 대분류,음료-B동,동아오츠카,003671,28-23,데미소다 레드애플350,350ml*24,24,651.6667,15640.0008,875,21000,0.3427,0,0,0,0,,,
기본 대분류,음료-B동,동아오츠카,003672,28-23-01,데미소다 망고350,350ml*24,24,651.6667,15640.0008,875,21000,0.3427,0,0,0,0,,,
기본 대분류,반품,반품,003673,200-08,★면세★ 반품,,1,0,0,0,0,0,14,14,0,0,,,
기본 대분류,세제외-A동,컵스,003674,36-83-05,컵스 프리미엄종이컵 (72),(6.5온스*20),20,370,7400,445,8900,0.2027,30980,1549,0,0,,,
기본 대분류,음료-B동,하이트진로,003675,25-50-08,진로토닉워터 얼그레이홍차 300,300ml*24,24,620.835,14900.04,729.1667,17500.0008,0.1745,2208,92,0,0,,,
기본 대분류,통조림-C동,기타,003676,88-05,샥즈 오픈런 골전도 이어폰 (인터넷전용),,1,141900,141900,168000,168000,0.1839,0,0,0,0,,,
기본 대분류,통조림-C동,상아제약,003679,67-01-01,256 상아 키즈플러스 유산균120g,(2g*60),1,10000,10000,16300,16300,0.63,0,0,0,0,,,
기본 대분류,통조림-C동,상아제약,003680,68-01,265 상아 녹용홍삼정,(240g*4병)*6세트,6,20000,120000,32000,192000,0.6,0,0,0,0,,,
기본 대분류,통조림-C동,상아제약,003681,68-02,267 관절엔 상아 마디마디 MSM프리미엄,(500g*360정)*10세트,10,25000,250000,35000,350000,0.4,0,0,0,0,,,
기본 대분류,통조림-C동,상아제약,003682,68-03,266 상아 공진보,(3.5g*100환)*10세트,10,32000,320000,40000,400000,0.25,0,0,0,0,,,
기본 대분류,통조림-C동,상아제약,003683,68-04,286 상아 6년근 프리미엄 홍삼정 올데이케어,(10g*60포)*10세트,10,25000,250000,32000,320000,0.28,0,0,0,0,,,
기본 대분류,통조림-C동,청정원,003684,01-19,청정원 특선A호*3세트-(BOX),카놀3+올리고당1+잇츠팜12,3,22000,66000,24666.6667,74000.0001,0.1212,0,0,0,0,,,
기본 대분류,통조림-C동,동원에프앤비,003685,50-00,동원 건강한49호/4세트-(Box),(참치100g*12+리챔120g*4)*4set,4,23000,92000,33000,132000,0.4348,0,0,0,0,,,
기본 대분류,음료-B동,호연당,003694,34-01-02,호연당 아카시아꿀물 파우치 (24/36),(150ml*15)*4,60,429,25740,640,38400,0.4918,0,0,0,0,,,
기본 대분류,통조림-C동,강구나루,003695,14-13-01,펭귄HC황도슬라이스400g(강구나루) (100),400g*24,24,850,20400,1350,32400,0.5882,3330,138,18,0,,,
기본 대분류,음료-B동,코카콜라,003696,31-47-06,환타 밀크소다 (암바사) 250,250ml*30,30,424.234,12727.019999999999,686.6667,20600.001,0.6186,360,12,0,0,,,
기본 대분류,통조림-C동,동원에프앤비,003697,50-55,동원진호 3세트,살코기150*14+김치찌개150*4+고추참치150*4+야채참치150*4,3,55900,167700,80000,240000,0.4311,0,0,0,0,,,
기본 대분류,음료-B동,대일,003698,35-18,참맑은 톡톡 오렌지185ml,185ml*30,30,227.5,6825,273.3333,8199.999,0.2015,0,0,0,0,,,
기본 대분류,음료-B동,대일,003699,35-18-01,참맑은 톡톡 포도185ml,185ml*30,30,227.5,6825,273.3333,8199.999,0.2015,0,0,0,0,,,
기본 대분류,음료-B동,대일,003700,35-18-02,참맑은 톡톡 파인애플185ml,185ml*30,30,227.5,6825,273.3333,8199.999,0.2015,0,0,0,0,,,
기본 대분류,음료-B동,대일,003701,35-18-03,참맑은 cool사이다175ml,175ml*30,30,227.5,6825,273.3333,8199.999,0.2015,0,0,0,0,,,
기본 대분류,음료-B동,팔도,003703,82-05,아이뿌요 퍼플120ml,120ml*32,32,260,8320,562.5,18000,1.1635,0,0,0,0,,,
기본 대분류,통조림-C동,상아제약,003704,67-01-02,272 상아 올데이365 유산균120g,(2g*60),1,3000,3000,4000,4000,0.3333,0,0,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,003705,27-37-03,펩시콜라제로355 (소매점용)(99),355ml*24,24,578.6667,13888.0008,770,18480,0.3306,0,0,0,0,,,
기본 대분류,세제외-A동,농심,003707,54-55,농심) 사리곰탕면 멀티,(5*8),40,846.4,33856,1127.5,45100,0.3321,0,0,0,0,,,
기본 대분류,세제외-A동,구포,003708,39-33,구포국수(방울이)3kg (60),3kg*6,6,4400,26400,6166.6667,37000.000199999995,0.4015,1206,201,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,003709,27-17-04,트레비레몬 500 (6입),500ml*6,6,724.835,4349.01,964,5784,0.33,0,0,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,003710,27-17-05,트레비자몽 500 (6입),500ml*6,6,736.3333,4417.9998,966.6667,5800.0002,0.3128,96,16,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,003711,27-17-06,트레비플레인 500 (6입),500ml*6,6,724.835,4349.01,964,5784,0.33,0,0,0,0,,,
기본 대분류,음료-B동,가야웅진,003712,23-55,웅진 자연은 더말린 제로 자몽 500,500ml*20,20,791.65,15833,950,19000,0.2,200,10,0,0,,,
기본 대분류,음료-B동,가야웅진,003713,23-56,웅진 자연은 더말린 제로 복숭아 500,500ml*20,20,791.65,15833,950,19000,0.2,0,0,0,0,,,
기본 대분류,음료-B동,가야웅진,003714,23-57,웅진 자연은 더말린 제로 애플망고 500,500ml*20,20,791.65,15833,950,19000,0.2,0,0,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,003715,27-16-01,칠성사이다355 (99) 일반용 바코드O,355ml*24,24,669.697,16072.728,875,21000,0.3066,192,8,0,0,,,
기본 대분류,음료-B동,일화,003716,29-04-03,천연사이다 355ml (온라인),355ml*24,24,450,10800,700,16800,0.5556,0,0,0,0,,,
기본 대분류,음료-B동,매일유업,003717,,매일/ 상하 얼려먹는아이스크림 밀크,(85ml*6)*4,24,633.585,15206.04,937.5,22500,0.4797,0,0,0,0,,,
기본 대분류,음료-B동,HK이노앤,003718,55-01-04,컨디션스틱 그린애플 18g,(18g*50)*4,200,730,146000,900,180000,0.2329,0,0,0,0,,,
기본 대분류,음료-B동,HK이노앤,003719,55-01-05,컨디션스틱 컨디션맛 18g,18g*200,200,730,146000,900,180000,0.2329,0,0,0,0,,,
기본 대분류,음료-B동,대일,003720,35-18-04,참맑은 오렌지쌕175ml,175ml*30,30,257.9667,7739.001,300,9000,0.1629,0,0,0,0,,,
기본 대분류,음료-B동,대일,003721,35-18-05,참맑은 토마토175ml,175ml*30,30,242.6667,7280.001,300,9000,0.2363,13590,453,0,0,,,
기본 대분류,음료-B동,코카콜라,003722,31-17-03,스프라이트캔제로 355 (업소),355ml*24,24,553.9583,13294.9992,700,16800,0.2636,1776,74,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,003723,27-28-06,칠성사이다제로355(소매점용),355ml*24,24,644.3333,15463.9992,750,18000,0.164,0,0,0,0,,,
기본 대분류,통조림-C동,그린자이언트,003724,11-73,라리 스위트콘덕용 2.95kg (64),2.95kg*6,6,5300,31800,7450,44700,0.4057,0,0,0,0,,,
기본 대분류,세제외-A동,기타,003725,90-75,동원 상상육포50g 30입,50g*30,30,2630,78900,3700,111000,0.4068,0,0,0,0,,,
기본 대분류,음료-B동,동원음료,003726,12-18-11,동원 쿨피스 복숭아뚱캔 350 24입(90),350ml*24,24,469.9583,11278.9992,625,15000,0.3299,36552,1523,0,0,,,
기본 대분류,통조림-C동,상아제약,003727,69-01,상아 이츠리얼석류40g,40g*30p,1,4000,4000,5400,5400,0.35,0,0,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,003728,27-04-05,밀키스제로500,500ml*24,24,880.5417,21133.0008,1175,28200,0.3344,0,0,0,0,,,
기본 대분류,음료-B동,가야웅진,003729,26-27-05,웅진 티즐 제로 피치얼그레이500 (80),500ml*20,20,653.8,13076,850,17000,0.3001,340,17,0,0,,,
기본 대분류,음료-B동,가야웅진,003730,26-27-06,웅진 티즐 제로 라임민트티500 (80),500ml*20,20,707.3,14146,850,17000,0.2018,20,1,0,0,,,
기본 대분류,통조림-C동,동원에프앤비,003733,11-05-71,동원 고추참치기획100g (10입),(100g*10)*10,100,1500,150000,2000,200000,0.3333,0,0,0,0,,,
기본 대분류,통조림-C동,기타,003734,10-19-02,테이프 투명(아크릴) 50입,48*50,50,408,20400,490,24500,0.201,2500,50,0,0,,,
기본 대분류,통조림-C동,기타,003735,,테이프투명(아크릴) (40),48*80,40,943.8,37752,1025,41000,0.086,2240,56,0,0,,,
기본 대분류,세제외-A동,CJ제일제당,003736,81-20-01,백설 크레잇공깃밥(따끈한밥) 200g(40),200g*(8*6),48,758.75,36420,1041,49968,0.372,0,0,0,0,,,
기본 대분류,음료-B동,광동제약,003737,30-04-02,삼다수2L 무라벨 (96),2L*6,6,750,4500,1000,6000,0.3333,0,0,0,0,,,
기본 대분류,통조림-C동,주동서,003738,11-74,"동서 리치스홀커널스위트콘덕용 (태국) 2,950kg (42)",2.95kg*6,6,3636,21816,7000,42000,0.9252,-46,-7,-4,0,,,
기본 대분류,통조림-C동,주동서,003739,11-74-01,동서 리치스홀커널스위트콘 소 (태국) 425g (75),425g*24,24,781,18744,1200,28800,0.5365,2979,124,3,0,,,
기본 대분류,통조림-C동,동원에프앤비,003740,11-41-04,동원참치기획 (LA150g*2+고추150g*2)*12,(LA150g*2+고추150g*2)*12,48,1830,87840,2300,110400,0.2568,0,0,0,0,,,
기본 대분류,통조림-C동,펭귄,003741,11-03-05,펭귄 살코기덕용참치1880g (88),1.88kg*6,6,13500,81000,17966.6667,107800.00020000001,0.3309,0,0,0,0,,,
기본 대분류,통조림-C동,주동서,003742,11-74-02,동서 리치스후르츠칵테일850g (90),850g*12,12,2632,31584,5000,60000,0.8997,1066,88,10,0,,,
기본 대분류,통조림-C동,주동서,003743,11-74-03,동서 리치스후르츠칵테일3kg (48),3kg*6,6,7742,46452,10000,60000,0.2917,3691,615,1,0,,,
기본 대분류,통조림-C동,주동서,003744,11-74-04,동서 리치스파인애플(슬)836g (90),836g*12,12,2700,32400,3500,42000,0.2963,5098,424,10,0,,,
기본 대분류,통조림-C동,주동서,003745,11-74-05,동서 리치스파인애플프리미엄(슬)3kg (48),3kg*6,6,9379,56274,12000,72000,0.2795,275,45,5,0,,,
기본 대분류,음료-B동,롯데칠성음료,003746,27-17-07,트레비라임 500 (6입),500ml*6,6,724.883,4349.298000000001,964,5784,0.3299,0,0,0,0,,,
기본 대분류,통조림-C동,주동서,003747,11-75-01,동서 리치스블랙올리브슬라이스3kg (42),3kg*6,6,11503,69018,15000,90000,0.304,288,48,0,0,,,
기본 대분류,통조림-C동,주동서,003748,11-75-02,동서 리치스블랙올리브홀 피티드3gk (42),3kg*6,6,11770,70620,15000,90000,0.2744,43,7,1,0,,,
기본 대분류,통조림-C동,주동서,003749,11-75-03,동서 리치스블랙올리브슬라이스405g,405g*24,24,1959,47016,2200,52800,0.123,1008,42,0,0,,,
기본 대분류,통조림-C동,주동서,003750,11-75-04,동서 리치스블랙올리브홀 피티드405g,405g*24,24,1991,47784,2500,60000,0.2557,696,29,0,0,,,
기본 대분류,음료-B동,동서식품,003754,24-34-01,동서 레드불 슈가프리250 (128),250ml*24,24,1242.4583,29818.9992,1500,36000,0.2073,-48,-2,0,0,,,
기본 대분류,음료-B동,커피앤칵테일,003755,,페리에 플레인200ml(120),200ml*24,24,1050,25200,1250,30000,0.1905,0,0,0,0,,,
기본 대분류,음료-B동,팔도,003756,22-13-02,뽀로로 누룽지차 (117),220ml*24,24,657.7083,15784.9992,750,18000,0.1403,0,0,0,0,,,
기본 대분류,음료-B동,팔도,003757,32-71,코코뿌요 복숭아맛280,280ml*24,24,641.1667,15388.0008,916.6667,22000.0008,0.4297,0,0,0,0,,,
기본 대분류,음료-B동,팔도,003758,32-72,코코뿌요 애플망고맛280,280ml*24,24,641.1667,15388.0008,916.6667,22000.0008,0.4297,0,0,0,0,,,
기본 대분류,세제외-A동,팔도,003759,22-18-01,뽀로로 과일맛젤리 쁘띠,(18g*40)*6,6,5353.353,32120.118000000002,7166.6667,43000.000199999995,0.3387,3,0,3,0,,,
기본 대분류,통조림-C동,동원에프앤비,003760,11-41-05,동원참치기획 살코기90g,90g*80,80,1422.625,113810,1700,136000,0.195,0,0,0,0,,,
기본 대분류,기타,기타,003761,,용역비,,1,660000,660000,880000,880000,0.3333,-2,-2,0,0,,,
기본 대분류,음료-B동,가야웅진,003762,23-35-02,웅진헛개차180(132),180ml*30,30,213.3333,6399.999,283.35,8500.5,0.3282,0,0,0,0,,,
기본 대분류,음료-B동,코카콜라,003763,31-03-09,몬스터 선라이즈 (주황)355,355ml*24,24,1154.1667,27700.0008,1491.6667,35800.0008,0.2924,0,0,0,0,,,
기본 대분류,음료-B동,해태음료,003764,32-26-03,코코팜탱글탱글포도300ml(펫),(300ml*24),24,845.0833,20281.9992,1000,24000,0.1833,0,0,0,0,,,
기본 대분류,음료-B동,해태음료,003765,32-26-04,코코팜탱글탱글피치핑크300ml(펫),(300ml*24),24,845.0833,20281.9992,1000,24000,0.1833,0,0,0,0,,,
기본 대분류,음료-B동,동서식품,003766,24-706,동서 스타벅스헤이즐넛향(병)281ml(112),(281ml*16),16,1887.5,30200,2250,36000,0.1921,0,0,0,0,,,
기본 대분류,음료-B동,동서식품,003767,24-704-07,스타벅스 더블샷바닐라(캔)200ml(108),200ml*36,36,993.23,35756.28,1250,45000,0.2585,0,0,0,0,,,
기본 대분류,음료-B동,동원음료,003768,12-01-05,동원보성홍차아이스티제로 레몬  500ml (54),500ml*24,24,645.8333,15499.9992,854.1667,20500.0008,0.3226,1488,62,0,0,,,
기본 대분류,세제외-A동,CJ제일제당,003769,08-71,★면세★ 해찬들 우리쌀 태양초 고추장 1kg(48),1kg*12,12,4400,52800,6441.6667,77300.00039999999,0.464,0,0,0,0,,,
기본 대분류,세제외-A동,CJ제일제당,003770,08-70,★면세★ 해찬들 우리쌀 태양초 고추장 500g(48),500g*20,20,2900,58000,3780,75600,0.3034,0,0,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,003771,27-04-06,밀키스제로250,250ml*30,30,527.2467,15817.401000000002,704.5667,21137.001,0.3363,0,0,0,0,,,
기본 대분류,세제외-A동,CJ제일제당,003772,81-90,씨제이 이츠웰 쫄깃한 소면국수900g (84),900g*15,15,1500,22500,2100,31500,0.4,0,0,0,0,,,
기본 대분류,세제외-A동,CJ제일제당,003773,81-91,씨제이 이츠웰 쫄깃한 소면국수3kg,3kg*4,4,4600,18400,6900,27600,0.5,0,0,0,0,,,
기본 대분류,음료-B동,남양유업,003774,21-101-03,GT맛두유팩 진검은콩깨190,190ml(24*3),72,395.835,28500.12,500,36000,0.2632,0,0,0,0,,,
기본 대분류,통조림-C동,주동서,003775,11-75-05,동서 리치스통단팥3kg(56),3kg*6,6,8667,52002,11000,66000,0.2692,2005,334,1,0,,,
기본 대분류,통조림-C동,CJ제일제당,003776,82-01,씨제이 이츠웰 살코기 덕용참치1.88kg,1.88kg*6,6,6000,36000,18000,108000,2,0,0,0,0,,,
기본 대분류,기타,기타,003777,,용역비1,,1,1100000,1100000,1463000,1463000,0.33,-2,-2,0,0,,,
기본 대분류,음료-B동,가야웅진,003778,,웅진 자연은샤인머스켓340,340ml*24,24,538.1667,12916.0008,645.8333,15499.9992,0.2001,0,0,0,0,,,
기본 대분류,음료-B동,가야웅진,003779,,웅진 자연은 납작복숭아340,340ml*24,24,538.2083,12916.9992,645.8333,15499.9992,0.2,0,0,0,0,,,
기본 대분류,음료-B동,광동제약,003780,20-31,광동 비앙떼 허니유자 캐모마일500ml,500ml*20,20,620,12400,825,16500,0.3306,0,0,0,0,,,
기본 대분류,음료-B동,광동제약,003781,20-31-01,광동 비앙떼 허니자몽 블랙티500ml,500ml*20,20,620,12400,825,16500,0.3306,0,0,0,0,,,
기본 대분류,음료-B동,가야웅진,003782,24-61,웅진 캐치티니핑 딸기200ml (104),200ml*24,24,555.5417,13333.0008,666.6667,16000.0008,0.2,0,0,0,0,,,
